RA,DEC
1.18250,-52.7288
331.285,-52.5789
75.6672,-44.0490
340.046,-42.8503
47.7483,-57.1828
67.0028,-42.3534
351.796,1.59305
20.0204,-45.8219
302.401,-57.3518
60.1652,-52.6753
357.399,-41.3208
322.394,-55.8404
55.8878,-43.9249
36.7529,-52.2205
66.3400,-45.1224
6.16356,-52.1063
89.1608,-41.5343
2.62690,0.355201
91.3481,-40.6695
317.843,0.0331140
345.514,-1.58557
331.026,-50.8290
68.9831,-51.9094
2.56807,-50.0629
83.5736,-53.8544
74.4798,-46.9870
328.552,0.0737980
22.1915,-49.2983
32.8748,-41.5930
349.905,-0.974537
4.05574,-42.6168
92.9188,-53.2521
62.3224,-45.5051
27.4894,-46.2251
76.6679,-61.1767
24.3555,-46.9286
24.7881,-41.0550
326.303,-59.5748
76.1589,-41.1365
50.5726,-49.7920
30.1866,-48.8914
335.779,1.47155
1.34272,-55.2297
29.1686,-54.7715
26.3299,-43.6245
317.922,-51.9939
28.6065,-46.6728
52.7356,-53.6263
55.4179,-58.2002
335.491,-0.0457310
89.5344,-56.0207
37.3590,-40.8607
74.3130,-61.8763
60.7409,-60.7976
59.3473,-65.9046
96.1080,-45.7366
94.6075,-48.7576
51.0833,-40.3631
0.223096,-1.28046
81.3075,-53.1406
77.0378,-59.7438
4.59078,-42.8448
67.3840,-42.4460
32.0631,-43.8325
319.555,-57.7821
330.814,-57.3192
34.1674,-60.0512
85.2876,-51.7040
29.1764,-45.6870
66.0774,-45.1716
344.328,-45.1899
54.2312,-56.9352
67.9966,-65.5918
359.465,-48.0615
20.9994,-47.3209
332.556,-59.0304
346.132,-52.4578
43.5792,-48.3790
348.137,-47.5952
18.2904,-50.7358
79.6871,-44.4759
25.6202,-58.8974
69.9734,-47.7347
86.9979,-50.0338
65.2448,-47.1207
350.990,-51.9614
322.362,-56.6965
41.0214,-48.5422
22.2147,-46.5643
331.602,-1.50350
61.7197,-47.8876
325.933,-52.3566
317.521,-55.3016
46.1560,-46.1155
59.4689,-45.1526
30.0889,-54.6371
62.4508,-65.3153
323.947,-59.3658
303.225,-57.7729
330.587,0.803826
38.1408,-54.8080
21.9343,-59.3398
82.2837,-59.3502
346.750,-0.416725
60.2384,-44.2233
326.474,-1.01380
89.8197,-55.6100
25.2316,-55.5625
94.8911,-41.4487
6.89498,-47.8896
54.4479,-47.3973
60.7451,-56.6025
94.5650,-54.7058
34.3054,-50.2124
89.5341,-49.2785
350.855,-57.3321
40.8087,-54.5994
67.1033,-56.8488
30.1959,-43.0117
97.9861,-56.9142
75.5358,-58.2403
354.312,-42.7331
68.1176,-56.7666
308.082,-56.7067
358.332,-44.0683
82.1618,-51.8388
331.116,-0.732021
52.8876,-51.2390
21.4688,-53.8164
21.5015,-53.3705
90.0419,-56.9553
344.844,-40.8119
341.106,-42.2503
5.54189,-48.0755
43.7795,-50.7742
65.9784,-44.0814
356.668,-47.8399
13.5430,-51.2544
35.4196,-53.6039
79.9462,-60.1330
316.738,-54.6611
333.759,-53.3753
39.4642,-55.5620
0.843173,0.407059
11.4367,-54.6072
6.86230,-54.9391
320.580,-52.7784
318.783,-0.131484
51.8169,-45.2194
47.4323,-50.2677
58.5383,-62.5039
359.392,-0.405646
21.9742,-42.1696
358.327,-0.0528490
12.6976,-56.2256
336.376,-0.833167
1.14887,-55.0438
75.0793,-52.0000
91.9310,-53.8982
40.6594,-52.1149
90.9469,-59.7326
35.1583,-59.0795
346.914,-40.8792
58.6667,-42.7597
353.562,1.06288
97.0099,-48.3118
5.37609,-40.6676
70.7398,-49.3089
38.8655,-59.1714
35.3910,-59.3579
357.267,-0.401700
318.917,-1.39394
55.1681,-57.5486
71.2859,-40.7129
65.6675,-63.5704
38.8613,-44.0309
346.831,-57.0899
63.4710,-54.8674
318.499,-56.3650
70.3905,-60.4981
21.0197,-58.0431
64.2324,-44.9969
341.908,-52.7047
11.3930,-45.0427
75.1906,-48.3108
42.0285,-42.9396
311.489,-58.2803
343.920,-54.8904
15.8263,-43.9928
31.0891,-57.7207
71.0998,-52.4690
336.212,-55.5421
55.3556,-50.8071
51.2245,-47.3852
51.5746,-44.6255
35.0842,-43.1899
92.6747,-47.5130
11.9371,-55.2520
67.5244,-59.6468
60.6448,-47.8806
54.7317,-49.7046
347.728,-48.3815
86.8100,-46.6833
31.8603,-43.1466
331.963,-1.59552
306.801,-50.6780
344.321,-48.1088
33.8570,-49.8001
71.4999,-44.5796
20.0060,-44.7338
92.1229,-46.2450
49.5413,-47.7849
55.2171,-62.8929
61.0143,-58.0546
6.35124,-56.9704
87.4695,-47.1928
25.0239,-43.3383
87.8547,-44.6330
71.8818,-48.6072
52.2671,-58.8205
51.1324,-46.0461
67.3822,-45.2981
77.2397,-43.1208
62.2096,-46.0950
67.8139,-57.2305
349.704,-56.2866
307.105,-58.2006
350.991,-58.0864
87.9858,-50.6626
86.0630,-42.3043
47.2387,-54.5965
0.257011,0.338374
1.64017,2.04981
41.3278,-60.0003
65.8857,-42.2174
54.9811,-40.5240
345.989,-57.2888
317.951,-55.8334
342.528,-1.45322
69.8334,-49.5786
37.9622,-44.2370
33.0733,-53.6961
33.5679,-50.0110
46.7635,-48.3553
340.190,-51.0173
27.9265,-43.8727
316.328,-54.9740
64.9028,-60.2076
28.4526,-56.5975
340.215,-55.9777
335.944,-52.0969
6.31670,-46.8117
39.2662,-47.5310
66.6903,-55.7490
80.1999,-54.7564
13.0462,-46.8845
21.0177,-48.7363
52.9821,-44.7381
326.350,-0.714111
57.4415,-40.2509
61.7224,-47.5809
343.509,-1.68899
335.832,-57.5814
84.6857,-58.2292
354.543,-53.2383
9.43921,-51.6174
42.7839,-53.7102
344.067,0.0609510
318.702,-0.528527
307.202,-50.4034
306.146,-52.9543
21.3921,-45.3366
53.5598,-44.2116
27.5904,-47.5877
312.790,-54.1389
340.303,-45.0841
82.5069,-42.3854
17.5001,-53.5247
1.56520,0.00366000
44.7395,-51.4712
349.999,-48.9910
354.464,-51.8851
57.4897,-46.9184
326.075,-0.790565
88.0064,-40.6258
299.629,-52.8924
339.213,-51.4714
4.58805,-43.7676
24.5445,-49.0005
89.3381,-44.4723
63.2131,-45.8003
88.8720,-50.4986
51.4247,-52.4721
331.075,0.763096
351.158,-0.674595
344.625,-42.3347
321.129,-0.786580
51.7669,-44.5926
92.5486,-40.6865
326.069,-51.1153
320.119,-54.1076
357.704,-41.6774
69.4663,-47.9120
302.372,-51.2024
355.337,-51.8839
72.7757,-40.0975
358.730,-41.0337
46.3262,-50.8673
62.4978,-47.7997
77.1697,-54.0261
335.178,0.738071
92.2030,-55.4720
343.078,-51.3353
25.4568,-45.0778
352.261,-0.646255
78.8585,-52.8938
9.04901,-54.6026
22.2619,-42.0347
357.269,-43.8230
59.0980,-42.7157
52.1150,-51.2158
27.4349,-49.2111
41.4268,-41.4764
328.682,-0.737151
30.8665,-45.8319
309.221,-57.4987
71.7862,-52.8181
94.6095,-41.5132
21.6745,-41.1041
321.434,-51.1499
77.0693,-49.0247
27.4395,-43.5432
42.6943,-52.7233
94.7090,-52.3813
71.2738,-50.9903
71.5791,-50.4431
62.2529,-47.9114
3.05262,-52.3812
18.6971,-43.9356
22.7976,-51.1474
74.8060,-54.3079
305.916,-59.2608
356.208,-48.2989
22.7136,-48.2738
68.9196,-54.2368
323.405,-55.6735
320.956,-50.5949
2.37874,2.02021
44.6955,-41.1390
90.7659,-47.8878
32.4469,-41.1272
62.7520,-46.4006
21.0720,-46.3604
30.3264,-51.3920
55.0447,-51.5883
45.4861,-42.0897
89.4778,-48.1250
36.5785,-40.6959
68.7612,-58.8371
64.2159,-40.3820
79.5877,-55.1769
21.0731,-53.3841
13.7622,-49.4664
0.974843,0.722294
63.5197,-65.4483
25.0730,-48.3737
10.7523,-41.9260
330.299,0.861257
301.124,-51.0095
329.522,-57.1804
72.9930,-52.6632
91.7953,-43.4258
83.5209,-46.0057
67.3502,-47.0156
329.883,0.730926
22.7648,-46.5898
25.9622,-57.9928
357.679,0.970077
5.05910,-45.0218
347.362,-57.9864
76.2273,-50.4779
345.499,-0.805547
54.8363,-48.2505
89.2899,-49.5760
80.4230,-50.8577
26.6990,-49.0312
20.7827,-53.3240
55.5514,-48.4344
14.1540,-54.8363
357.323,-50.6718
57.2438,-40.6674
343.412,-42.6739
346.981,-51.9486
57.7779,-66.7949
42.8498,-54.3186
79.1978,-42.0477
356.553,-54.3839
61.0923,-44.3860
81.3659,-45.1600
54.3504,-52.7490
64.0293,-45.2538
28.6270,-45.8565
19.5893,-45.1948
46.8704,-56.6802
41.9080,-52.4224
19.1073,-55.9749
91.1348,-55.7079
93.5952,-53.8440
324.058,-52.3701
333.147,-52.0979
82.4590,-50.0847
359.155,-1.53090
93.0447,-61.0536
1.00810,-0.377344
77.6537,-40.3254
333.536,1.36906
73.7475,-42.4852
51.7167,-57.7074
349.612,-53.4891
21.8108,-48.7631
10.7751,-55.4417
50.3234,-55.5372
42.6971,-57.3917
356.067,-0.935578
349.172,-0.0837550
325.006,0.257347
1.05154,-44.2137
9.09334,-41.4591
65.4665,-51.8828
51.5010,-53.1124
329.803,-55.1282
67.8821,-58.1677
66.1241,-47.8470
34.7152,-58.8458
348.773,-46.8216
314.918,-57.2899
27.6882,-52.1712
304.256,-57.8068
358.014,-49.2890
68.4193,-47.7777
32.4469,-41.1272
50.9966,-44.9543
308.715,-52.2062
86.4267,-49.5906
2.88504,-42.6303
83.7500,-45.6424
80.4031,-50.4785
340.159,-57.8259
43.9115,-47.3704
59.5285,-50.0015
353.738,-1.01027
316.742,-50.6933
53.8391,-49.7478
79.3057,-41.6763
60.0840,-43.9575
28.2673,-41.3266
7.69276,-48.8805
23.2208,-58.6645
61.0215,-41.9681
342.327,-53.0448
21.8366,-45.9198
34.0247,-57.3003
347.410,-57.1912
26.8791,-42.5299
57.5980,-63.6746
70.5595,-51.1603
351.025,-48.7700
7.10877,-40.8762
54.6455,-65.8890
330.585,-57.2218
5.00946,-45.9456
65.6219,-48.1293
307.041,-51.5862
78.4885,-56.5559
72.9276,-40.9177
343.104,0.963458
30.3727,-42.9550
97.5391,-58.5267
8.48122,-57.6735
333.754,1.11832
352.282,-53.4345
27.1272,-55.6603
55.6562,-43.4333
91.5246,-47.3092
56.5357,-55.1035
319.030,-59.5596
4.88525,-58.3134
314.365,-54.8191
79.0308,-53.5097
71.2445,-50.2038
355.410,-44.5587
344.052,-57.6408
9.03533,-52.9682
39.2174,-57.1942
81.8315,-56.1271
344.008,-47.1340
333.724,-51.7626
79.1986,-47.0266
319.957,1.42112
3.64895,-45.3486
20.5150,-54.3461
19.9826,-45.2895
351.290,-41.3238
341.485,1.34844
318.184,-0.414417
18.3059,-44.9659
72.1485,-44.3020
24.5896,-50.3950
47.1023,-49.8593
77.2404,-50.7893
82.7147,-54.5242
339.970,0.112844
13.8132,-51.8475
354.262,-1.65274
88.6441,-49.9987
335.592,-56.2568
354.081,-47.2689
358.597,-45.8287
24.3490,-44.6327
357.784,-53.5176
30.2830,-42.9497
88.1769,-43.3888
82.0855,-40.9911
1.45764,-0.876056
71.7873,-50.2177
37.1013,-54.0921
55.8697,-58.7701
2.74410,-43.9959
348.030,-54.7946
305.822,-51.6433
64.7274,-46.3318
21.5992,-47.4503
42.7964,-54.4041
54.2596,-44.7873
89.8003,-49.4758
32.4054,-55.8455
49.5277,-51.5881
68.8591,-58.0135
61.4686,-48.1355
32.5679,-44.1615
4.01697,-43.4415
77.3880,-56.9984
64.7683,-60.4782
73.4389,-46.3250
91.3722,-43.0379
89.3614,-44.2548
351.452,-1.19296
89.1917,-45.2721
33.1859,-44.9782
347.104,-46.2361
72.8569,-52.0664
344.283,-52.9161
0.203828,-53.7306
352.944,-51.8195
6.89242,-53.6208
310.449,-54.3952
55.9052,-44.5849
70.5323,-47.4156
43.4307,-43.1896
62.4714,-46.4826
16.8282,-57.5300
7.11397,-45.2847
69.5813,-42.5452
45.1711,-44.8261
51.8887,-49.1730
323.688,-1.40142
358.756,-49.4734
68.9380,-43.7344
336.025,-50.5742
343.302,0.326430
51.6865,-58.6106
351.062,-44.3060
20.0390,-44.7655
343.224,-56.0533
37.2463,-47.0099
92.9732,-45.2186
26.1042,-48.2465
30.6134,-46.5978
23.2635,-46.2446
77.7509,-60.9526
48.3026,-44.1861
34.1479,-53.0176
9.01013,-43.0936
29.2565,-45.9607
9.77800,-45.4576
58.6439,-45.3872
79.6210,-40.9031
39.0015,-51.5321
14.7085,-53.6112
72.3879,-56.3442
317.544,-57.5229
88.0576,-40.2006
47.8062,-51.5759
317.024,-52.7493
59.6268,-67.1905
68.9799,-49.5183
17.6850,-45.5807
305.973,-54.1388
96.5245,-51.6301
72.7575,-58.3403
336.769,-52.3980
324.156,-57.1995
69.9827,-59.0238
81.9552,-44.4003
63.2347,-65.4220
355.056,-53.5997
339.800,0.445991
312.143,-59.2782
55.2945,-43.5218
92.9436,-42.8250
67.8510,-42.2945
326.249,1.71740
88.0675,-60.0938
54.7529,-50.5731
335.320,-1.01109
336.486,0.859196
61.3514,-51.1300
340.957,-52.2667
94.0382,-46.1551
7.57716,-49.6539
7.83852,-55.9888
38.7121,-54.5263
25.6542,-48.0544
359.387,-51.8290
358.238,-46.7290
60.2775,-47.1696
334.171,-59.3792
345.913,-1.10899
338.334,0.812709
346.421,-56.0232
343.884,-56.3115
15.0057,-53.6562
93.0589,-40.5702
27.2767,-50.6671
12.0700,-53.0995
72.7266,-46.4532
85.4234,-50.4349
326.378,-54.3286
56.7080,-41.5319
6.34511,-52.2722
333.465,-0.866568
348.649,-0.942275
89.0063,-44.9714
92.4223,-51.9874
303.938,-55.1146
11.7165,-57.5898
349.275,-53.8926
54.5113,-41.7338
335.428,1.40613
347.127,-52.6429
46.9661,-50.4814
63.2051,-42.7360
323.964,-52.2792
358.038,-53.2263
312.138,-58.4032
17.1526,-48.2885
54.6708,-47.6668
34.5865,-56.4079
77.2395,-60.5394
60.1466,-43.3880
48.1405,-41.5105
21.9068,-58.7023
346.878,-0.0739480
93.7383,-54.0151
74.4830,-43.8879
90.9475,-54.8070
354.403,-47.2100
13.4249,-58.5849
25.3522,-49.2289
44.7274,-53.2832
79.3856,-54.3811
359.741,-44.1505
72.4824,-49.1354
357.033,-53.5753
348.470,-53.4946
48.1788,-40.8258
61.3521,-46.4625
51.6865,-58.6106
11.8520,-56.2630
46.4226,-54.8850
29.5309,-42.3316
84.5838,-49.7562
28.7287,-46.4539
16.3311,-52.0923
90.6636,-46.8848
26.9659,-56.4263
19.8057,-50.7006
319.012,-54.1797
60.5640,-65.9556
81.4898,-40.2169
85.9003,-41.5458
21.8271,-52.4580
305.934,-57.7735
91.1614,-51.9959
357.307,-47.3087
81.5896,-54.8366
76.3894,-41.1673
95.4437,-50.8282
312.174,-54.4755
17.7374,-55.4501
346.964,0.191781
18.2308,-52.6616
332.421,-59.4580
302.122,-54.7836
356.861,-0.191544
15.4008,-45.4407
326.089,-59.4934
57.8196,-56.9008
43.9599,-51.7255
38.0266,-49.6463
82.2484,-57.9396
46.5036,-45.4565
319.315,-55.9130
317.044,-51.1994
354.586,-46.7759
92.0931,-48.8132
346.557,-43.3365
23.0345,-52.1272
86.8501,-48.6004
354.545,-1.45885
73.0276,-53.6925
84.7154,-43.5806
46.3126,-46.5359
349.930,-49.6637
43.1711,-57.1619
351.171,-50.9629
359.904,-1.22453
85.9154,-41.4830
58.6133,-48.0682
14.0744,-46.7119
0.115987,-44.4764
9.71542,-44.0825
4.87632,-44.0559
82.0485,-44.6423
303.597,-51.3231
35.9571,-56.4408
37.9325,-47.6661
41.5939,-53.2223
69.3941,-43.1989
63.5815,-50.6218
60.2201,-62.5110
336.348,-0.902860
37.7026,-52.3510
72.7299,-45.8699
352.152,0.492844
83.5186,-47.1794
55.6171,-44.3063
91.1070,-41.2378
66.7824,-41.6913
67.8651,-52.5415
94.8474,-59.7186
343.965,-53.7275
306.574,-53.3846
314.159,-53.1864
41.8261,-44.7826
50.3989,-44.5794
353.086,-48.2834
66.0869,-56.8690
27.1687,-47.7050
357.206,-46.1358
27.6932,-47.9910
24.1269,-45.9425
84.9477,-41.3356
49.0609,-51.3964
6.57083,-57.4917
309.893,-53.3141
90.8056,-57.5302
76.6999,-52.0862
7.39251,-58.3732
316.452,-52.9895
19.5694,-54.0179
49.2979,-60.1102
40.0141,-53.0265
342.589,-47.7963
31.0207,-56.9933
300.989,-55.5055
63.7281,-39.6609
7.20764,-52.8236
340.507,-44.2216
33.4555,-50.3107
25.6736,-56.4785
325.380,0.130973
70.3796,-49.9884
342.479,-58.4337
30.9939,-44.0716
40.7277,-56.4936
92.1450,-55.0984
28.1807,-49.0666
306.441,-55.3670
352.045,-0.615700
330.786,-50.7415
24.6953,-45.1526
47.2443,-49.9071
95.7866,-47.1343
36.1703,-51.4469
78.2201,-54.5695
68.0563,-42.2388
357.747,-50.2940
70.7181,-40.3319
61.3107,-50.4865
59.1409,-61.4894
324.354,-53.5922
23.2318,-54.1934
303.152,-52.5875
57.4732,-41.0999
5.08118,-44.3647
61.5428,-53.7617
11.1403,-47.0130
88.6114,-51.4165
34.0269,-55.0687
70.0300,-64.3244
30.3424,-51.7642
79.7254,-54.6676
59.9055,-46.8256
